index,slug,category,level,updated_date,duration_text,title,pdf_filename,status,step_count,pdf_page_count,url
509,psc-psa-cloudsql-terraform,網路 / 安全 / 身分 / 基礎架構,高階,2026-03-27,,在執行 PSA 的現有 Cloud SQL 執行個體上啟用 Private Service Connect (Terraform),509__psc-psa-cloudsql-terraform__在執行-PSA-的現有-Cloud-SQL-執行個體上啟用-Private-Service-Connect-(Terraform).pdf,passed,12,32,https://codelabs.developers.google.com/codelabs/psc-psa-cloudsql-terraform?hl=zh-tw
512,psc-mongo-globalaccess,網路 / 安全 / 身分 / 基礎架構,高階,2026-03-27,1 小時 32 分鐘,透過 Private Service Connect 存取多區域 MongoDB Atlas,512__psc-mongo-globalaccess__透過-Private-Service-Connect-存取多區域-MongoDB-Atlas.pdf,passed,13,42,https://codelabs.developers.google.com/codelabs/psc-mongo-globalaccess?hl=zh-tw
527,devsite-codelabs-psc-cloud-sql,網路 / 安全 / 身分 / 基礎架構,高階,2026-03-27,,如何建立 Cloud SQL 的 Private Service Connect,527__devsite-codelabs-psc-cloud-sql__如何建立-Cloud-SQL-的-Private-Service-Connect.pdf,passed,10,26,https://codelabs.developers.google.com/devsite/codelabs/psc-cloud-sql?hl=zh-tw
572,network-security-integration-in-band,網路 / 安全 / 身分 / 基礎架構,高階,2026-03-27,47 分鐘,頻帶內網路安全整合 (NSI) 程式碼研究室,572__network-security-integration-in-band__頻帶內網路安全整合-(NSI)-程式碼研究室.pdf,passed,6,33,https://codelabs.developers.google.com/network-security-integration-in-band?hl=zh-tw
573,psc-automatic-dns,網路 / 安全 / 身分 / 基礎架構,高階,2026-03-27,1 小時 6 分鐘,具備自動 DNS 設定的 Private Service Connect,573__psc-automatic-dns__具備自動-DNS-設定的-Private-Service-Connect.pdf,passed,12,22,https://codelabs.developers.google.com/psc-automatic-dns?hl=zh-tw
588,psc-psc66,網路 / 安全 / 身分 / 基礎架構,高階,2026-03-27,40 分鐘,Private Service Connect 66,588__psc-psc66__Private-Service-Connect-66.pdf,passed,14,27,https://codelabs.developers.google.com/psc-psc66?hl=zh-tw
596,psc-tcpproxy-onprem,網路 / 安全 / 身分 / 基礎架構,高階,2026-03-27,1 小時 16 分鐘,使用 Private Service Connect 和混合式 NEG TCP Proxy，透過混合型網路連線至地端部署服務,"596__psc-tcpproxy-onprem__使用-Private-Service-Connect-和混合式-NEG-TCP-Proxy,透過混合型網路連線至地端部署服務.pdf",passed,16,24,https://codelabs.developers.google.com/codelabs/psc-tcpproxy-onprem?hl=zh-tw
616,psc-health-ga,網路 / 安全 / 身分 / 基礎架構,高階,2026-03-27,1 小時 20 分鐘,Private Service Connect 健康狀態,616__psc-health-ga__Private-Service-Connect-健康狀態.pdf,passed,9,31,https://codelabs.developers.google.com/psc-health-ga?hl=zh-tw
620,psc-interface-mgd-service,網路 / 安全 / 身分 / 基礎架構,高階,2026-03-27,1 小時 13 分鐘,Private Service Connect 介面代管服務,620__psc-interface-mgd-service__Private-Service-Connect-介面代管服務.pdf,passed,18,32,https://codelabs.developers.google.com/codelabs/psc-interface-mgd-service?hl=zh-tw
643,dns-armor-getting-started,網路 / 安全 / 身分 / 基礎架構,高階,2026-03-27,1 小時 10 分鐘,開始使用 DNS Armor 的進階威脅偵測功能,643__dns-armor-getting-started__開始使用-DNS-Armor-的進階威脅偵測功能.pdf,passed,8,20,https://codelabs.developers.google.com/dns-armor-getting-started?hl=zh-tw
651,psc-psc64,網路 / 安全 / 身分 / 基礎架構,高階,2026-03-27,44 分鐘,Private Service Connect 64,651__psc-psc64__Private-Service-Connect-64.pdf,passed,15,28,https://codelabs.developers.google.com/psc-psc64?hl=zh-tw
371,psc-alloydb,網路 / 安全 / 身分 / 基礎架構,高階,2026-03-28,,如何建立 AlloyDB 的 Private Service Connect,371__psc-alloydb__如何建立-AlloyDB-的-Private-Service-Connect.pdf,passed,10,26,https://codelabs.developers.google.com/codelabs/psc-alloydb?hl=zh-tw
415,keras-flowers-squeezenet,網路 / 安全 / 身分 / 基礎架構,高階,2026-03-28,53 分鐘,搭配使用 Keras 和 TPU，翻新 convnets、squeezenet 和 Xception 模型,"415__keras-flowers-squeezenet__搭配使用-Keras-和-TPU,翻新-convnets、squeezenet-和-Xception-模型.pdf",passed,9,38,https://codelabs.developers.google.com/codelabs/keras-flowers-squeezenet?hl=zh-tw
438,secure-source-code,網路 / 安全 / 身分 / 基礎架構,高階,2026-03-28,,安全原始碼,438__secure-source-code__安全原始碼.pdf,passed,6,11,https://codelabs.developers.google.com/secure-source-code?hl=zh-tw
448,psc-interface,網路 / 安全 / 身分 / 基礎架構,高階,2026-03-28,1 小時 6 分鐘,Private Service Connect 介面,448__psc-interface__Private-Service-Connect-介面.pdf,passed,16,24,https://codelabs.developers.google.com/codelabs/psc-interface?hl=zh-tw
449,psc-cloud-sql,網路 / 安全 / 身分 / 基礎架構,高階,2026-03-28,,如何建立 Cloud SQL 的 Private Service Connect,449__psc-cloud-sql__如何建立-Cloud-SQL-的-Private-Service-Connect.pdf,passed,10,26,https://codelabs.developers.google.com/codelabs/psc-cloud-sql?hl=zh-tw
454,psc-L7-ilb-onprem,網路 / 安全 / 身分 / 基礎架構,高階,2026-03-28,1 小時 16 分鐘,使用 Private Service Connect 和混合式 NEG 搭配內部 HTTP(s) 負載平衡器，透過混合型網路連線至地端部署服務,"454__psc-L7-ilb-onprem__使用-Private-Service-Connect-和混合式-NEG-搭配內部-HTTP(s)-負載平衡器,透過混合型網路連線至地端部署服務.pdf",passed,15,24,https://codelabs.developers.google.com/codelabs/psc-L7-ilb-onprem?hl=zh-tw
470,l7lb-chain-psc,網路 / 安全 / 身分 / 基礎架構,高階,2026-03-28,,透過 PSC 明確鏈結 GCP L7 負載平衡器,470__l7lb-chain-psc__透過-PSC-明確鏈結-GCP-L7-負載平衡器.pdf,passed,16,24,https://codelabs.developers.google.com/codelabs/l7lb-chain-psc?hl=zh-tw
315,alloydb-oracle-fdw-vpn,網路 / 安全 / 身分 / 基礎架構,高階,2026-04-03,1 小時 37 分鐘,透過 Google VPN 將 AlloyDB 連線至 Oracle,315__alloydb-oracle-fdw-vpn__透過-Google-VPN-將-AlloyDB-連線至-Oracle.pdf,passed,12,45,https://codelabs.developers.google.com/codelabs/alloydb-oracle-fdw-vpn?hl=zh-tw
240,cloudnet-psc-endpoint-based-producer-access-control,網路 / 安全 / 身分 / 基礎架構,高階,2026-04-09,1 小時 20 分鐘,以 PSC 生產者端點為基礎的存取權控管機制,240__cloudnet-psc-endpoint-based-producer-access-control__以-PSC-生產者端點為基礎的存取權控管機制.pdf,passed,11,21,https://codelabs.developers.google.com/cloudnet-psc-endpoint-based-producer-access-control?hl=zh-tw
241,cel-go,網路 / 安全 / 身分 / 基礎架構,高階,2026-04-09,,CEL-Go Codelab：快速、安全、嵌入式運算式,241__cel-go__CEL-Go-Codelab-快速、安全、嵌入式運算式.pdf,passed,13,44,https://codelabs.developers.google.com/codelabs/cel-go?hl=zh-tw
171,production-ready-ai-with-gc-4-securing-ai-applications-securing-infrastructure-for-ai-applications,網路 / 安全 / 身分 / 基礎架構,高階,2026-04-15,,保護 AI 應用程式的基礎架構,171__production-ready-ai-with-gc-4-securing-ai-applications-securing-infrastructure-f__保護-AI-應用程式的基礎架構.pdf,passed,8,15,https://codelabs.developers.google.com/codelabs/production-ready-ai-with-gc/4-securing-ai-applications/securing-infrastructure-for-ai-applications?hl=zh-tw
74,next26-brk3-034-securing-workplace-safety,網路 / 安全 / 身分 / 基礎架構,高階,2026-04-24,1 小時,確保工作場所安全偵測系統安全無虞,074__next26-brk3-034-securing-workplace-safety__確保工作場所安全偵測系統安全無虞.pdf,passed,10,17,https://codelabs.developers.google.com/next26/brk3-034-securing-workplace-safety?hl=zh-tw
759,angular-signals,Firebase / Web / Flutter / Mobile,初階,2026-03-21,19 分鐘,開始使用 Angular Signals,759__angular-signals__開始使用-Angular-Signals.pdf,passed,7,15,https://codelabs.developers.google.com/angular-signals?hl=zh-tw
787,candle-bluetooth,Firebase / Web / Flutter / Mobile,初階,2026-03-21,,使用 Web Bluetooth 控制 PLAYBULB 蠟燭,787__candle-bluetooth__使用-Web-Bluetooth-控制-PLAYBULB-蠟燭.pdf,passed,8,21,https://codelabs.developers.google.com/codelabs/candle-bluetooth?hl=zh-tw
505,mp-object-detection-web,Firebase / Web / Flutter / Mobile,初階,2026-03-27,29 分鐘,使用 MediaPipe 建立自訂物件偵測網頁應用程式,505__mp-object-detection-web__使用-MediaPipe-建立自訂物件偵測網頁應用程式.pdf,passed,7,14,https://codelabs.developers.google.com/mp-object-detection-web?hl=zh-tw
580,mdc-101-flutter,Firebase / Web / Flutter / Mobile,初階,2026-03-27,22 分鐘,MDC-101 Flutter：Material Design 元件基本概念,580__mdc-101-flutter__MDC-101-Flutter-Material-Design-元件基本概念.pdf,passed,6,18,https://codelabs.developers.google.com/codelabs/mdc-101-flutter?hl=zh-tw
619,create-an-instant-and-seamless-web-app,Firebase / Web / Flutter / Mobile,初階,2026-03-27,,為網頁應用程式打造即時導覽體驗和流暢頁面轉場,619__create-an-instant-and-seamless-web-app__為網頁應用程式打造即時導覽體驗和流暢頁面轉場.pdf,passed,7,21,https://codelabs.developers.google.com/create-an-instant-and-seamless-web-app?hl=zh-tw
627,color-contrast-accessibility,Firebase / Web / Flutter / Mobile,初階,2026-03-27,,使用無障礙色彩設計,627__color-contrast-accessibility__使用無障礙色彩設計.pdf,passed,8,15,https://codelabs.developers.google.com/color-contrast-accessibility?hl=zh-tw
323,tflite-computer-vision-train-model,Firebase / Web / Flutter / Mobile,初階,2026-03-28,,建立圖片分類器的自訂模型,323__tflite-computer-vision-train-model__建立圖片分類器的自訂模型.pdf,passed,7,11,https://codelabs.developers.google.com/tflite-computer-vision-train-model?hl=zh-tw
355,mdc-101-web,Firebase / Web / Flutter / Mobile,初階,2026-03-28,,MDC-101 Web：Material Design 元件 (MDC) 基本概念 (網頁),355__mdc-101-web__MDC-101-Web-Material-Design-元件-(MDC)-基本概念-(網頁).pdf,passed,5,17,https://codelabs.developers.google.com/codelabs/mdc-101-web?hl=zh-tw
383,kerasnlp-tflite,Firebase / Web / Flutter / Mobile,初階,2026-03-28,,使用 Keras 和 TensorFlow Lite 實現裝置端大型語言模型,383__kerasnlp-tflite__使用-Keras-和-TensorFlow-Lite-實現裝置端大型語言模型.pdf,passed,7,11,https://codelabs.developers.google.com/kerasnlp-tflite?hl=zh-tw
384,magicwand,Firebase / Web / Flutter / Mobile,初階,2026-03-28,,運用 TensorFlow Lite for Microcontrollers 和 Arduino 打造 AI 魔杖,384__magicwand__運用-TensorFlow-Lite-for-Microcontrollers-和-Arduino-打造-AI-魔杖.pdf,passed,7,17,https://codelabs.developers.google.com/magicwand?hl=zh-tw
487,mdc-111-web,Firebase / Web / Flutter / Mobile,初階,2026-03-28,,MDC-111 Web：將 Material Design 元件納入程式碼集 (網頁),487__mdc-111-web__MDC-111-Web-將-Material-Design-元件納入程式碼集-(網頁).pdf,passed,6,14,https://codelabs.developers.google.com/codelabs/mdc-111-web?hl=zh-tw
265,gpay-web-101,Firebase / Web / Flutter / Mobile,初階,2026-04-09,,Google Pay API 網頁版 101：基本概念,265__gpay-web-101__Google-Pay-API-網頁版-101-基本概念.pdf,passed,7,13,https://codelabs.developers.google.com/codelabs/gpay-web-101?hl=zh-tw
283,haiku-generator,Firebase / Web / Flutter / Mobile,初階,2026-04-09,,使用 PaLM API 和 Flutter 創作 Google 產品俳句,283__haiku-generator__使用-PaLM-API-和-Flutter-創作-Google-產品俳句.pdf,passed,9,18,https://codelabs.developers.google.com/haiku-generator?hl=zh-tw
10,add-to-wallet-web,Firebase / Web / Flutter / Mobile,初階,2026-05-13,,使用 Google Wallet API 在網頁上建立票證,010__add-to-wallet-web__使用-Google-Wallet-API-在網頁上建立票證.pdf,passed,7,18,https://codelabs.developers.google.com/add-to-wallet-web?hl=zh-tw
16,smarthome-webrtc,Firebase / Web / Flutter / Mobile,初階,2026-05-13,,使用 WebRTC 實作 CameraStream | Cloud-to-cloud | Google Home Developers,016__smarthome-webrtc__使用-WebRTC-實作-CameraStream-Cloud-to-cloud-Google-Home-Developers.pdf,passed,6,21,https://developers.home.google.com/codelabs/smarthome-webrtc?hl=zh-tw
701,ar-with-webxr,Firebase / Web / Flutter / Mobile,進階,2026-03-21,21 分鐘,使用 WebXR Device API 建構擴增實境 (AR) 應用程式,701__ar-with-webxr__使用-WebXR-Device-API-建構擴增實境-(AR)-應用程式.pdf,passed,6,21,https://codelabs.developers.google.com/ar-with-webxr?hl=zh-tw
703,angular-a11y,Firebase / Web / Flutter / Mobile,進階,2026-03-21,,打造更無障礙的 Angular 應用程式,703__angular-a11y__打造更無障礙的-Angular-應用程式.pdf,passed,13,32,https://codelabs.developers.google.com/angular-a11y?hl=zh-tw
811,admob-firebase-codelabs-102-unity,Firebase / Web / Flutter / Mobile,進階,2026-03-21,,AdMob+Firebase 102 Unity：無須更新即可調整應用程式行為,811__admob-firebase-codelabs-102-unity__AdMob-Firebase-102-Unity-無須更新即可調整應用程式行為.pdf,passed,9,29,https://codelabs.developers.google.com/codelabs/admob-firebase-codelabs-102-unity?hl=zh-tw
812,admob-firebase-codelabs-102-android,Firebase / Web / Flutter / Mobile,進階,2026-03-21,,AdMob+Firebase 102 Android：無須更新即可調整應用程式行為,812__admob-firebase-codelabs-102-android__AdMob-Firebase-102-Android-無須更新即可調整應用程式行為.pdf,passed,9,27,https://codelabs.developers.google.com/codelabs/admob-firebase-codelabs-102-android?hl=zh-tw
813,admob-ads-in-flutter,Firebase / Web / Flutter / Mobile,進階,2026-03-21,40 分鐘,在 Flutter 應用程式中加入 AdMob 廣告,813__admob-ads-in-flutter__在-Flutter-應用程式中加入-AdMob-廣告.pdf,passed,10,31,https://codelabs.developers.google.com/codelabs/admob-ads-in-flutter?hl=zh-tw
852,pay-react-native,Firebase / Web / Flutter / Mobile,進階,2026-03-21,18 分鐘,Android 適用的 React Native Google Pay API,852__pay-react-native__Android-適用的-React-Native-Google-Pay-API.pdf,passed,6,12,https://codelabs.developers.google.com/codelabs/pay-react-native?hl=zh-tw
853,accelerated-mobile-pages-foundations,Firebase / Web / Flutter / Mobile,進階,2026-03-21,39 分鐘,Accelerated Mobile Pages 基礎,853__accelerated-mobile-pages-foundations__Accelerated-Mobile-Pages-基礎.pdf,passed,7,24,https://codelabs.developers.google.com/codelabs/accelerated-mobile-pages-foundations?hl=zh-tw
500,lit-story-viewer,Firebase / Web / Flutter / Mobile,進階,2026-03-27,,使用 lit-element 建構故事元件,500__lit-story-viewer__使用-lit-element-建構故事元件.pdf,passed,8,20,https://codelabs.developers.google.com/codelabs/lit-story-viewer?hl=zh-tw
506,tflite-nlp-update-app,Firebase / Web / Flutter / Mobile,進階,2026-03-27,,更新應用程式，加入垃圾內容篩選機器學習模型,"506__tflite-nlp-update-app__更新應用程式,加入垃圾內容篩選機器學習模型.pdf",passed,14,24,https://codelabs.developers.google.com/tflite-nlp-update-app?hl=zh-tw
542,jetpack-compose-adaptability,Firebase / Web / Flutter / Mobile,進階,2026-03-27,36 分鐘,使用 Jetpack Compose 建構自動調整式應用程式,542__jetpack-compose-adaptability__使用-Jetpack-Compose-建構自動調整式應用程式.pdf,passed,6,26,https://codelabs.developers.google.com/jetpack-compose-adaptability?hl=zh-tw
552,tensorflowjs-coral-tflite-node,Firebase / Web / Flutter / Mobile,進階,2026-03-27,,搭配 TensorFlow.js，在 Node 使用 Coral Edge TPU 執行 TFlite 模型,"552__tensorflowjs-coral-tflite-node__搭配-TensorFlow.js,在-Node-使用-Coral-Edge-TPU-執行-TFlite-模型.pdf",passed,7,23,https://codelabs.developers.google.com/tensorflowjs-coral-tflite-node?hl=zh-tw
577,tfrecommenders-flutter,Firebase / Web / Flutter / Mobile,進階,2026-03-27,,打造全端電影推薦系統,577__tfrecommenders-flutter__打造全端電影推薦系統.pdf,passed,11,23,https://codelabs.developers.google.com/tfrecommenders-flutter?hl=zh-tw
606,web-capabilities,Firebase / Web / Flutter / Mobile,進階,2026-03-27,,Web Capabilities 程式碼研究室,606__web-capabilities__Web-Capabilities-程式碼研究室.pdf,passed,9,33,https://codelabs.developers.google.com/codelabs/web-capabilities?hl=zh-tw
612,web-serial,Firebase / Web / Flutter / Mobile,進階,2026-03-27,16 分鐘,開始使用 Web Serial API,612__web-serial__開始使用-Web-Serial-API.pdf,passed,9,18,https://codelabs.developers.google.com/web-serial?hl=zh-tw
615,tflite-nlp-basic,Firebase / Web / Flutter / Mobile,進階,2026-03-27,,建構基本訊息樣式應用程式,615__tflite-nlp-basic__建構基本訊息樣式應用程式.pdf,passed,8,15,https://codelabs.developers.google.com/tflite-nlp-basic?hl=zh-tw
328,mdc-103-web,Firebase / Web / Flutter / Mobile,進階,2026-03-28,,MDC-103 Web：利用顏色、形狀、高度和類型建立 Material Design 主題 (網頁),328__mdc-103-web__MDC-103-Web-利用顏色、形狀、高度和類型建立-Material-Design-主題-(網頁).pdf,passed,8,22,https://codelabs.developers.google.com/codelabs/mdc-103-web?hl=zh-tw
330,the-lit-path,Firebase / Web / Flutter / Mobile,進階,2026-03-28,,從 Web Component 轉換為 Lit Element,330__the-lit-path__從-Web-Component-轉換為-Lit-Element.pdf,passed,9,28,https://codelabs.developers.google.com/codelabs/the-lit-path?hl=zh-tw
338,tensorflowjs-firebase-hosting-model,Firebase / Web / Flutter / Mobile,進階,2026-03-28,,TensorFlow.js：使用 Firebase 託管服務，大規模部署及託管機器學習模型,"338__tensorflowjs-firebase-hosting-model__TensorFlow.js-使用-Firebase-託管服務,大規模部署及託管機器學習模型.pdf",passed,7,23,https://codelabs.developers.google.com/codelabs/tensorflowjs-firebase-hosting-model?hl=zh-tw
339,mdc-112-web,Firebase / Web / Flutter / Mobile,進階,2026-03-28,,MDC-112 Web：將 MDC 與網頁框架整合,339__mdc-112-web__MDC-112-Web-將-MDC-與網頁框架整合.pdf,passed,6,18,https://codelabs.developers.google.com/codelabs/mdc-112-web?hl=zh-tw
348,lit-brick-viewer,Firebase / Web / Flutter / Mobile,進階,2026-03-28,,使用 lit-element 建構 Brick Viewer,348__lit-brick-viewer__使用-lit-element-建構-Brick-Viewer.pdf,passed,7,22,https://codelabs.developers.google.com/codelabs/lit-brick-viewer?hl=zh-tw
409,tflite-nlp-custom-model,Firebase / Web / Flutter / Mobile,進階,2026-03-28,,建立自訂文字分類模型，並將其整合至應用程式,"409__tflite-nlp-custom-model__建立自訂文字分類模型,並將其整合至應用程式.pdf",passed,7,12,https://codelabs.developers.google.com/tflite-nlp-custom-model?hl=zh-tw
