index,slug,title,url,pdf_filename,status,step_count,pdf_page_count,pdf_size_bytes,message
535,while-in-use-location,使用 Kotlin 在 Android 中接收位置資訊更新,https://codelabs.developers.google.com/codelabs/while-in-use-location?hl=zh-tw,535__while-in-use-location__使用-Kotlin-在-Android-中接收位置資訊更新.pdf,passed,8,25,1604972,驗證通過
536,connecting-to-serverless-databases-from-cloud-run,從 Cloud Run 連線至全代管資料庫,https://codelabs.developers.google.com/connecting-to-serverless-databases-from-cloud-run?hl=zh-tw,536__connecting-to-serverless-databases-from-cloud-run__從-Cloud-Run-連線至全代管資料庫.pdf,passed,11,30,1563547,驗證通過
537,dataproc-serverless,Dataproc Serverless,https://codelabs.developers.google.com/dataproc-serverless?hl=zh-tw,537__dataproc-serverless__Dataproc-Serverless.pdf,passed,8,16,1100943,驗證通過
538,innerloop-dev-python,使用 Python 進行 InnerLoop 開發,https://codelabs.developers.google.com/innerloop-dev-python?hl=zh-tw,538__innerloop-dev-python__使用-Python-進行-InnerLoop-開發.pdf,passed,6,18,1207709,驗證通過
539,ipv6-publicnat64-dns64,建立僅支援 IPv6 的 VM 執行個體，並啟用 NAT64/DNS64,https://codelabs.developers.google.com/ipv6-publicnat64-dns64?hl=zh-tw,"539__ipv6-publicnat64-dns64__建立僅支援-IPv6-的-VM-執行個體,並啟用-NAT64-DNS64.pdf",passed,9,27,1006624,驗證通過
540,user-auth-with-iap,透過 Identity-Aware Proxy 驗證使用者身分,https://codelabs.developers.google.com/codelabs/user-auth-with-iap?hl=zh-tw,540__user-auth-with-iap__透過-Identity-Aware-Proxy-驗證使用者身分.pdf,passed,7,17,1602067,驗證通過
541,training-tuning-caip,在 Cloud AI 平台訓練 PyTorch 模型及調整超參數,https://codelabs.developers.google.com/codelabs/training-tuning-caip?hl=zh-tw,541__training-tuning-caip__在-Cloud-AI-平台訓練-PyTorch-模型及調整超參數.pdf,passed,7,19,1493577,驗證通過
542,jetpack-compose-adaptability,使用 Jetpack Compose 建構自動調整式應用程式,https://codelabs.developers.google.com/jetpack-compose-adaptability?hl=zh-tw,542__jetpack-compose-adaptability__使用-Jetpack-Compose-建構自動調整式應用程式.pdf,passed,6,26,1877759,驗證通過
543,supporting-mediasession,透過 MediaSession 控制媒體,https://codelabs.developers.google.com/codelabs/supporting-mediasession?hl=zh-tw,543__supporting-mediasession__透過-MediaSession-控制媒體.pdf,passed,6,14,2239515,驗證通過
544,ipv6-staticrouting-nexthopinstancegateway,使用 IPv6 靜態路徑下一個躍點執行個體 (未標記和已標記)、下一個躍點位址和下一個躍點閘道,https://codelabs.developers.google.com/codelabs/ipv6-staticrouting-nexthopinstancegateway?hl=zh-tw,544__ipv6-staticrouting-nexthopinstancegateway__使用-IPv6-靜態路徑下一個躍點執行個體-(未標記和已標記)、下一個躍點位址和下一個躍點閘道.pdf,passed,11,23,869677,驗證通過
545,pair-guidebook,使用 PAIR 指南打造值得信賴的 AI 產品,https://codelabs.developers.google.com/codelabs/pair-guidebook?hl=zh-tw,545__pair-guidebook__使用-PAIR-指南打造值得信賴的-AI-產品.pdf,passed,8,16,4401470,驗證通過
546,patent-search-spanner-gemini,運用 Spanner、Vector Search 和 Gemini 1.0 Pro 建構專利搜尋應用程式！,https://codelabs.developers.google.com/patent-search-spanner-gemini?hl=zh-tw,546__patent-search-spanner-gemini__運用-Spanner、Vector-Search-和-Gemini-1.0-Pro-建構專利搜尋應用程式.pdf,passed,11,16,1127554,驗證通過
547,vertex-pipelines-custom-model,在 Vertex Pipelines 執行自訂模型訓練作業,https://codelabs.developers.google.com/vertex-pipelines-custom-model?hl=zh-tw,547__vertex-pipelines-custom-model__在-Vertex-Pipelines-執行自訂模型訓練作業.pdf,passed,9,29,2304572,驗證通過
548,text-summ-large-docs-stuffing,使用 Vertex AI PaLM API 的文字摘要方法,https://codelabs.developers.google.com/text-summ-large-docs-stuffing?hl=zh-tw,548__text-summ-large-docs-stuffing__使用-Vertex-AI-PaLM-API-的文字摘要方法.pdf,passed,7,11,684682,驗證通過
549,mp-digit-classifier-android,使用 MediaPipe Tasks 建構手寫數字分類器 Android 應用程式,https://codelabs.developers.google.com/mp-digit-classifier-android?hl=zh-tw,549__mp-digit-classifier-android__使用-MediaPipe-Tasks-建構手寫數字分類器-Android-應用程式.pdf,passed,6,13,805372,驗證通過
550,vertex-training-200,Vertex AI：分散式超參數調整,https://codelabs.developers.google.com/vertex-training-200?hl=zh-tw,550__vertex-training-200__Vertex-AI-分散式超參數調整.pdf,passed,8,21,2060617,驗證通過
551,moviescore-prediction-bqmlsql,使用 SQL 透過 BigQuery ML 預測電影評分,https://codelabs.developers.google.com/moviescore-prediction-bqmlsql?hl=zh-tw,551__moviescore-prediction-bqmlsql__使用-SQL-透過-BigQuery-ML-預測電影評分.pdf,passed,11,17,1319799,驗證通過
552,tensorflowjs-coral-tflite-node,搭配 TensorFlow.js，在 Node 使用 Coral Edge TPU 執行 TFlite 模型,https://codelabs.developers.google.com/tensorflowjs-coral-tflite-node?hl=zh-tw,"552__tensorflowjs-coral-tflite-node__搭配-TensorFlow.js,在-Node-使用-Coral-Edge-TPU-執行-TFlite-模型.pdf",passed,7,23,2766960,驗證通過
553,yoga-pose-firestore-vectorsearch-python,程式碼實驗室 - 使用 Firestore、Vector Search、Langchain 和 Gemini (Python 版本) 建構情境式瑜珈姿勢推薦應用程式,https://codelabs.developers.google.com/yoga-pose-firestore-vectorsearch-python?hl=zh-tw,553__yoga-pose-firestore-vectorsearch-python__程式碼實驗室-使用-Firestore、Vector-Search、Langchain-和-Gemini-(Python-版本)-建構情境式瑜珈姿勢推薦應用程式.pdf,passed,10,26,2764112,驗證通過
554,flutter-home-screen-widgets,將主畫面小工具新增至 Flutter 應用程式,https://codelabs.developers.google.com/flutter-home-screen-widgets?hl=zh-tw,554__flutter-home-screen-widgets__將主畫面小工具新增至-Flutter-應用程式.pdf,passed,7,37,6540929,驗證通過
555,mdm-with-gemini,簡化主要資料管理作業：運用生成式 AI 比對及合併資料！,https://codelabs.developers.google.com/mdm-with-gemini?hl=zh-tw,555__mdm-with-gemini__簡化主要資料管理作業-運用生成式-AI-比對及合併資料.pdf,passed,12,18,1621482,驗證通過
556,real-time-csv-cdf-bq,使用 Cloud Data Fusion 將 CSV (逗號分隔值) 資料擷取至 BigQuery - 即時擷取,https://codelabs.developers.google.com/codelabs/real-time-csv-cdf-bq?hl=zh-tw,556__real-time-csv-cdf-bq__使用-Cloud-Data-Fusion-將-CSV-(逗號分隔值)-資料擷取至-BigQuery-即時擷取.pdf,passed,9,24,2130692,驗證通過
557,mlkit-android,使用 ML Kit 辨識文字和臉部特徵：Android,https://codelabs.developers.google.com/codelabs/mlkit-android?hl=zh-tw,557__mlkit-android__使用-ML-Kit-辨識文字和臉部特徵-Android.pdf,passed,7,15,3344831,驗證通過
558,generative-insights-sqlonly,運用 BigQuery SQL 和 Vertex AI 取得生成式洞察資料,https://codelabs.developers.google.com/generative-insights-sqlonly?hl=zh-tw,558__generative-insights-sqlonly__運用-BigQuery-SQL-和-Vertex-AI-取得生成式洞察資料.pdf,passed,12,16,1112492,驗證通過
559,genai-for-dev-gitlab-code-review,GitLab - 使用生成式 AI 自動執行程式碼審查作業,https://codelabs.developers.google.com/genai-for-dev-gitlab-code-review?hl=zh-tw,559__genai-for-dev-gitlab-code-review__GitLab-使用生成式-AI-自動執行程式碼審查作業.pdf,passed,13,26,4173761,驗證通過
560,how-to-deploy-gemini-powered-chat-app-cloud-run,如何在 Cloud Run 部署 Gemini 技術支援的即時通訊應用程式,https://codelabs.developers.google.com/codelabs/how-to-deploy-gemini-powered-chat-app-cloud-run?hl=zh-tw,560__how-to-deploy-gemini-powered-chat-app-cloud-run__如何在-Cloud-Run-部署-Gemini-技術支援的即時通訊應用程式.pdf,passed,11,24,884462,驗證通過
561,push-notifications,為網頁應用程式新增推播通知,https://codelabs.developers.google.com/codelabs/push-notifications?hl=zh-tw,561__push-notifications__為網頁應用程式新增推播通知.pdf,passed,11,31,2217877,驗證通過
562,llm-codesummarizer-sqlonly,透過 Vertex AI PaLM API，使用 BigQuery ML 建立僅限 SQL 的 LLM,https://codelabs.developers.google.com/llm-codesummarizer-sqlonly?hl=zh-tw,"562__llm-codesummarizer-sqlonly__透過-Vertex-AI-PaLM-API,使用-BigQuery-ML-建立僅限-SQL-的-LLM.pdf",passed,12,15,1256862,驗證通過
563,devsite-codelabs-serverless-data-transformation-spark-bigquery-studio,透過 BigQuery Studio 筆記本，運用 Apache Spark 執行無伺服器資料轉換,https://codelabs.developers.google.com/devsite/codelabs/serverless-data-transformation-spark-bigquery-studio?hl=zh-tw,"563__devsite-codelabs-serverless-data-transformation-spark-bigquery-studio__透過-BigQuery-Studio-筆記本,運用-Apache-Spark-執行無伺服器資料轉換.pdf",passed,12,31,2576220,驗證通過
564,innerloop-dev-cloud-workstations-python,使用 Cloud Workstations 和 Python 進行 InnerLoop 開發,https://codelabs.developers.google.com/innerloop-dev-cloud-workstations-python?hl=zh-tw,564__innerloop-dev-cloud-workstations-python__使用-Cloud-Workstations-和-Python-進行-InnerLoop-開發.pdf,passed,6,28,2641440,驗證通過
565,vertex-psc-googleapis,Vertex AI 使用 PSC，以私密方式存取線上預測端點,https://codelabs.developers.google.com/codelabs/vertex-psc-googleapis?hl=zh-tw,"565__vertex-psc-googleapis__Vertex-AI-使用-PSC,以私密方式存取線上預測端點.pdf",passed,21,41,2168514,驗證通過
566,how-to-deploy-github-cloud-run-using-cloud-build,如何使用 Cloud Build，自動將 GitHub 中的變更部署至 Cloud Run,https://codelabs.developers.google.com/codelabs/how-to-deploy-github-cloud-run-using-cloud-build?hl=zh-tw,"566__how-to-deploy-github-cloud-run-using-cloud-build__如何使用-Cloud-Build,自動將-GitHub-中的變更部署至-Cloud-Run.pdf",passed,12,24,1031543,驗證通過
567,eventarc-workflows-cloud-run,透過 Eventarc 觸發 Workflows,https://codelabs.developers.google.com/eventarc-workflows-cloud-run?hl=zh-tw,567__eventarc-workflows-cloud-run__透過-Eventarc-觸發-Workflows.pdf,passed,9,24,3197385,驗證通過
568,play-billing-create-preorder-offers,為單次產品添加預購優惠,https://codelabs.developers.google.com/codelabs/play-billing-create-preorder-offers?hl=zh-tw,568__play-billing-create-preorder-offers__為單次產品添加預購優惠.pdf,passed,7,17,1195070,驗證通過
569,keras-flowers-data,TPU 高速資料管道：tf.data.Dataset 和 TFRecords,https://codelabs.developers.google.com/codelabs/keras-flowers-data?hl=zh-tw,569__keras-flowers-data__TPU-高速資料管道-tf.data.Dataset-和-TFRecords.pdf,passed,6,23,5741279,驗證通過
570,how-to-bigquery-remote-functions-imagen-vqa,使用 BigQuery 遠端函式，在 SQL 查詢中向 Vertex AI 圖像問題回答 (VQA) 提問,https://codelabs.developers.google.com/codelabs/how-to-bigquery-remote-functions-imagen-vqa?hl=zh-tw,"570__how-to-bigquery-remote-functions-imagen-vqa__使用-BigQuery-遠端函式,在-SQL-查詢中向-Vertex-AI-圖像問題回答-(VQA)-提問.pdf",passed,12,17,940816,驗證通過
571,tfagents-flutter,運用 TensorFlow Agents 和 Flutter 打造桌遊,https://codelabs.developers.google.com/tfagents-flutter?hl=zh-tw,571__tfagents-flutter__運用-TensorFlow-Agents-和-Flutter-打造桌遊.pdf,passed,13,29,2614609,驗證通過
572,network-security-integration-in-band,頻帶內網路安全整合 (NSI) 程式碼研究室,https://codelabs.developers.google.com/network-security-integration-in-band?hl=zh-tw,572__network-security-integration-in-band__頻帶內網路安全整合-(NSI)-程式碼研究室.pdf,passed,6,33,1247438,驗證通過
573,psc-automatic-dns,具備自動 DNS 設定的 Private Service Connect,https://codelabs.developers.google.com/psc-automatic-dns?hl=zh-tw,573__psc-automatic-dns__具備自動-DNS-設定的-Private-Service-Connect.pdf,passed,12,22,2546917,驗證通過
574,sign-in-with-google-android,瞭解如何為 Android 應用程式導入「使用 Google 帳戶登入」功能,https://codelabs.developers.google.com/sign-in-with-google-android?hl=zh-tw,574__sign-in-with-google-android__瞭解如何為-Android-應用程式導入「使用-Google-帳戶登入」功能.pdf,passed,8,65,18725852,驗證通過
575,tcp-proxylb-ssl-proxylb,TCP Proxy 程式碼實驗室：使用 TCP Proxy 負載平衡器設定頻率限制和 IP 拒絕清單,https://codelabs.developers.google.com/tcp-proxylb-ssl-proxylb?hl=zh-tw,575__tcp-proxylb-ssl-proxylb__TCP-Proxy-程式碼實驗室-使用-TCP-Proxy-負載平衡器設定頻率限制和-IP-拒絕清單.pdf,passed,9,13,1361623,驗證通過
576,mp-image-generation-basic-android,使用 MediaPipe 在 Android 裝置上生成圖像,https://codelabs.developers.google.com/mp-image-generation-basic-android?hl=zh-tw,576__mp-image-generation-basic-android__使用-MediaPipe-在-Android-裝置上生成圖像.pdf,passed,6,11,839318,驗證通過
577,tfrecommenders-flutter,打造全端電影推薦系統,https://codelabs.developers.google.com/tfrecommenders-flutter?hl=zh-tw,577__tfrecommenders-flutter__打造全端電影推薦系統.pdf,passed,11,23,2304336,驗證通過
578,patent-search-alloydb-gemini,運用 AlloyDB、Vector Search 和 Vertex AI 建構專利搜尋應用程式！,https://codelabs.developers.google.com/patent-search-alloydb-gemini?hl=zh-tw,578__patent-search-alloydb-gemini__運用-AlloyDB、Vector-Search-和-Vertex-AI-建構專利搜尋應用程式.pdf,passed,10,19,4142482,驗證通過
579,measuring-inp,測量 Interaction to Next Paint (INP),https://codelabs.developers.google.com/measuring-inp?hl=zh-tw,579__measuring-inp__測量-Interaction-to-Next-Paint-(INP).pdf,passed,9,19,1473191,驗證通過
580,mdc-101-flutter,MDC-101 Flutter：Material Design 元件基本概念,https://codelabs.developers.google.com/codelabs/mdc-101-flutter?hl=zh-tw,580__mdc-101-flutter__MDC-101-Flutter-Material-Design-元件基本概念.pdf,passed,6,18,1832324,驗證通過
581,lb-fw-ga,負載平衡器的 Cloud NGFW Essentials,https://codelabs.developers.google.com/lb-fw-ga?hl=zh-tw,581__lb-fw-ga__負載平衡器的-Cloud-NGFW-Essentials.pdf,passed,10,33,1263860,驗證通過
582,deploy-google-adk-agent-to-cloud-run,將 Google-ADK 代理程式部署至 Cloud Run,https://codelabs.developers.google.com/deploy-google-adk-agent-to-cloud-run?hl=zh-tw,582__deploy-google-adk-agent-to-cloud-run__將-Google-ADK-代理程式部署至-Cloud-Run.pdf,passed,6,8,788781,驗證通過
583,imagen-mesop-app,在 Cloud Shell 使用 Imagen 和 Mesop 建構圖像生成應用程式,https://codelabs.developers.google.com/imagen-mesop-app?hl=zh-tw,583__imagen-mesop-app__在-Cloud-Shell-使用-Imagen-和-Mesop-建構圖像生成應用程式.pdf,passed,10,14,1361482,驗證通過
584,webrtc-web,透過 WebRTC 即時通訊,https://codelabs.developers.google.com/codelabs/webrtc-web?hl=zh-tw,584__webrtc-web__透過-WebRTC-即時通訊.pdf,passed,10,39,4479758,驗證通過
585,survey-data-warehouse,轉換 Google 表單問卷調查回覆資料並載入 BigQuery,https://codelabs.developers.google.com/codelabs/survey-data-warehouse?hl=zh-tw,585__survey-data-warehouse__轉換-Google-表單問卷調查回覆資料並載入-BigQuery.pdf,passed,9,20,3888073,驗證通過
586,vertex-cpr-sklearn,Vertex AI：搭配 Sklearn 使用自訂預測處理常式，預先處理及後續處理資料以執行預測,https://codelabs.developers.google.com/codelabs/vertex-cpr-sklearn?hl=zh-tw,"586__vertex-cpr-sklearn__Vertex-AI-搭配-Sklearn-使用自訂預測處理常式,預先處理及後續處理資料以執行預測.pdf",passed,9,19,1217163,驗證通過
587,patent-search-rag-recall,運用 AlloyDB 最新的向量搜尋功能，控管 RAG 品質！,https://codelabs.developers.google.com/patent-search-rag-recall?hl=zh-tw,"587__patent-search-rag-recall__運用-AlloyDB-最新的向量搜尋功能,控管-RAG-品質.pdf",passed,9,22,4250074,驗證通過
588,psc-psc66,Private Service Connect 66,https://codelabs.developers.google.com/psc-psc66?hl=zh-tw,588__psc-psc66__Private-Service-Connect-66.pdf,passed,14,27,1811468,驗證通過
589,vertex-pipelines-intro,Vertex Pipelines 簡介,https://codelabs.developers.google.com/vertex-pipelines-intro?hl=zh-tw,589__vertex-pipelines-intro__Vertex-Pipelines-簡介.pdf,passed,7,31,2909290,驗證通過
590,vertex-cpr-sklearn,Vertex AI：使用 Sklearn 的自訂預測處理常式，預先處理及後續處理預測資料,https://codelabs.developers.google.com/vertex-cpr-sklearn?hl=zh-tw,"590__vertex-cpr-sklearn__Vertex-AI-使用-Sklearn-的自訂預測處理常式,預先處理及後續處理預測資料.pdf",passed,8,21,1623994,驗證通過
591,production-ready-ai-with-gc-5-deploying-agents-deploying-open-models-gke,在 GKE 部署開放模型,https://codelabs.developers.google.com/codelabs/production-ready-ai-with-gc/5-deploying-agents/deploying-open-models-gke?hl=zh-tw,591__production-ready-ai-with-gc-5-deploying-agents-deploying-open-models-gke__在-GKE-部署開放模型.pdf,passed,7,18,1620638,驗證通過
